Nitrogen,Phosphorus,Potassium,Temperature,Humidity,pH_Value,Rainfall,Moisture,Soil Type,Crop,Yield
66.92468964198297,45.99817928344055,43.9551240503931,26.878338671062682,78.16104580875589,7.069221018567794,153.85289597738057,74.91955341355579,Clay Loam,Jute,600
78.11328918238755,46.06524547971069,41.929111961589506,23.258920809314407,78.37669060037494,7.104822095650466,155.31756020889543,74.98471517350498,Clay Loam,Jute,660
74.10513128938183,49.04466524295575,38.099020097564065,23.423059770139147,71.66283118972224,7.442900624238051,164.65349886395455,75.1496041688469,Clay Loam,Jute,700
82.0925868931349,35.065642964610504,44.15509421062047,26.90766953665247,78.25914640123209,6.208011061881508,169.7397751926272,75.23204622443629,Clay Loam,Jute,700
79.78520250439381,45.04986638205727,41.90474309954086,23.13593831351489,74.99798366687975,7.487842584405643,151.9273525628714,75.02298774328473,Clay Loam,Jute,700
68.95196750034282,56.92918011784151,34.97561001514823,24.287625623175973,78.3754986663318,6.143481673612434,186.23792628197074,74.91985479472936,Clay Loam,Jute,700
71.9277285083785,51.129684267925285,39.94041035448798,23.261212784143858,74.15947380386355,7.347171841789319,199.47618061207098,74.97715770232624,Clay Loam,Jute,700
88.8398584322013,56.94779660444975,42.898933941269405,27.10887653119732,73.23400410806946,6.985103034969963,177.18846791582678,75.14144863300046,Clay Loam,Jute,700
65.93854801641794,57.92382688667873,34.990080824878426,23.55180320499496,79.3678223547377,7.3130780921598015,185.12254479708164,74.72129787360228,Clay Loam,Jute,700
71.93974422295027,41.97819844888781,43.020188188501756,26.70237489632251,80.79029128515215,6.235088400420592,181.18749873610471,75.03205388160536,Clay Loam,Jute,750
74.99332279151302,35.89772016760518,44.04864211407468,23.286920760411753,74.31852234844685,6.542539344803813,153.85637852331828,74.99976716156262,Clay Loam,Jute,750
94.06108010634075,36.896177659295155,40.82128452552152,24.58118833984598,87.08665487699811,6.425246844402105,179.20580716609058,75.03116207230029,Clay Loam,Jute,785
89.72939844602193,39.857161072190074,38.935933365588305,25.797285480886167,81.75581293287797,6.68859421878684,191.97492377363898,74.97751877177681,Clay Loam,Jute,800
83.96810909401725,55.11791716547933,38.01455475719405,26.983319971018958,79.9197951871982,6.841618446464124,173.18276296278697,75.23091229114426,Clay Loam,Jute,800
75.96553302925868,53.93848888931437,44.95400188813004,24.272031605163953,77.58717928152558,6.227674714297546,185.09554998801923,74.94513894588748,Clay Loam,Jute,800
61.8217135882336,48.94308524896952,37.043595835545126,24.392229258797006,82.72354217597454,7.436085200580734,166.1017835816436,75.07128068764898,Clay Loam,Jute,800
75.1214852597658,56.05300410941284,44.07429703662888,25.392759886845003,73.80106504144379,6.1895516871676834,168.0797245784248,74.82876222152942,Clay Loam,Jute,815
97.89727014959657,43.160758836741905,34.888755724800184,25.478986890541062,76.46085617053058,7.271913168323838,188.6098301021356,74.94018153847979,Clay Loam,Jute,850
77.08975408020633,50.95306412314834,43.904751289104794,23.34651912199197,82.7877724778983,7.208679615860247,166.22878873661125,75.06319275454366,Clay Loam,Jute,885
81.86291063392117,45.95845344897407,41.09550059892851,23.365208950429054,79.79220656138041,6.4912203993688085,187.1279229336733,74.9222153829323,Clay Loam,Jute,900
88.92309848024918,46.97683138480512,37.87197267573455,25.52499236775403,72.260484433658,6.0567028499131235,151.98579392218628,75.11903154306746,Clay Loam,Jute,950
73.01337484784871,42.98131593226115,41.93152994936186,26.569541374148972,77.96357920066629,6.1720454306544585,154.86229851203484,75.05541580275852,Clay Loam,Jute,975
74.09379512600859,40.10990262270525,39.89435592546259,25.153732487739962,83.16596350761054,6.3376584000851235,169.24590668171044,75.02461122439816,Clay Loam,Jute,1000
60.10443967750187,54.948427889419925,39.87445190879964,24.98567906712271,88.8755651010675,7.0380542045503365,151.58649409992196,75.07054892558206,Clay Loam,Jute,1000
70.17169611124939,42.9876160674703,39.89153218846619,24.242413297833902,88.81082534136002,6.218295368610769,169.17652793661344,75.04870093288191,Clay Loam,Jute,1100
93.03416177781328,43.15026971262659,37.80821515561696,23.505191141884787,86.12929224794948,6.96817493234989,150.19767127907812,74.8155965624313,Clay Loam,Jute,1100
91.01710598900547,41.038907642821556,36.843300366709265,24.449990836934415,83.24018570862528,6.117809830291455,192.21391421322502,75.0455000304834,Clay Loam,Jute,1150
61.87813816088611,58.9669148169323,41.05193185795547,24.30200038046686,74.81652607674701,7.205578698993029,192.40987385503053,75.013119393681,Clay Loam,Jute,1150
71.92836851177576,40.96662606960279,36.11870008423392,24.03439340646813,80.48067076999708,6.135854489401826,176.8856759878661,74.78149428719925,Clay Loam,Jute,1150
81.08796607166482,56.01688566279695,35.88562812569874,23.412856102401282,72.61837015308984,7.194782289491713,174.7044985318008,75.03390993770554,Clay Loam,Jute,1200
85.87735202204466,39.94195881769229,39.07831584834164,25.5649466194209,88.18567148308921,6.301442541476256,175.64295869244546,74.96636261464798,Clay Loam,Jute,1250
66.9620888512845,55.00803273236677,43.93657585481645,26.170455553540215,74.91845566197982,7.217301262972855,182.21842719717552,74.79363438369182,Clay Loam,Jute,1300
79.05943535271746,44.96811486576748,43.1337315160439,25.832729426898258,79.15449932109064,7.019122139411509,187.39218699294233,74.97883363191008,Clay Loam,Jute,1350
89.0395408812414,58.01748062917268,34.85954514125853,24.019616463057563,82.0676525501212,6.00985459619668,167.04735721567982,74.90616683853659,Clay Loam,Jute,1350
99.9248800638038,35.1198423051243,35.96648725762966,25.483133924883067,71.90098221738337,6.40686909928117,190.49651638026165,74.92669999335305,Clay Loam,Jute,1400
75.91654450529127,43.94465087454714,45.161032835467395,25.41262846961943,84.34017564770976,6.742194219446671,168.83756578392,75.07333741871972,Clay Loam,Jute,1550
62.151588144345205,55.95366178961342,34.995749889208284,25.926556957257812,81.57662777557813,6.19726880522108,163.23614728073173,74.99343363894742,Clay Loam,Jute,1650
80.07282577586079,52.04808014643765,39.04638747672545,26.28108675963938,76.8501639440406,7.100455087162221,197.25778261373162,74.9445303169983,Clay Loam,Jute,1700
60.077509656218986,58.09025283874519,37.057641027880386,25.921880569385873,79.10621570066306,6.063380283940971,171.57469425558418,75.07286055204273,Clay Loam,Jute,1700
80.06174167672063,42.975463417637165,42.91060887120303,23.93898317008833,74.37998318275092,6.048447501691378,172.5563790000122,75.01363486610536,Clay Loam,Jute,1700
78.0579366961726,49.9546732980203,43.034163381770014,24.968938611770664,85.51424837141774,6.373382456802049,159.5597595241192,75.04309984852752,Clay Loam,Jute,1750
87.10540549141064,48.03859694665818,38.07057040123355,23.71638380703229,80.9098657760635,7.1003036399995905,190.1862457375698,74.84120654338284,Clay Loam,Jute,1750
84.16380775240859,39.89816108371641,42.89544933932542,24.875956218355494,88.36224552277886,7.199109694419084,169.37606205273056,75.03092815431432,Clay Loam,Jute,1800
76.99250500466839,47.954409339459126,36.09813359867553,26.104974283251096,84.02467894902048,7.3729878182186255,154.6820074704291,75.10023571602123,Clay Loam,Jute,1800
59.924020727415716,54.93597887282596,35.99216615249866,26.245061113051943,80.57667593941846,7.2032526811978235,150.54224832345227,74.83060685593104,Clay Loam,Jute,1810
66.96320405688189,43.142191006364015,38.01786048458775,25.086081741832665,70.74764713818595,7.229296420541072,195.82538373098794,75.08879550950063,Clay Loam,Jute,1900
88.08809117682958,50.09849219818841,39.987786655085856,25.687459410679406,79.85292794920032,7.073984839055444,182.24817736306287,74.97079957037685,Clay Loam,Jute,1910
80.96656602504774,36.143630163323984,37.993378674899006,23.674577760845004,88.09427509044062,6.47235815307925,150.3771827589904,74.9961052116655,Clay Loam,Jute,2050
82.08537598540059,47.93317075114271,35.95101585622537,25.783342964726888,81.7853927310938,6.212162697066385,192.95084812372926,74.88715462224334,Clay Loam,Jute,2240
89.88328736579257,50.07060586263501,44.126118902420785,26.942544960768217,73.65385375560021,6.143547186619148,171.58358955791246,74.84474403522529,Clay Loam,Jute,2500
64.07673324430456,52.97345183700645,37.894655339602416,26.39718872388509,78.56121449156474,6.756930362999543,183.45225461971904,75.00943699568293,Clay Loam,Jute,2650
70.87677367907712,53.99044575902389,35.0398741701662,26.590735977973186,70.95408338688391,7.465559570547523,199.27061087057538,75.00816567993583,Clay Loam,Jute,2650
64.83673157535307,54.00916084297819,38.866270725880156,23.799779845389466,71.18259469398573,7.181277460893278,160.00177203315735,74.79813061101791,Clay Loam,Jute,2850
67.06363017957494,40.92634442564795,39.859384001191536,25.90818226643005,87.70112987119148,7.350886523993837,152.61445202785632,74.85001514216101,Clay Loam,Jute,3050
84.06235432361466,39.817618209474126,42.03166258669118,26.21399689445329,73.42036435866063,6.776132874765622,186.7496955446076,74.83494635417728,Clay Loam,Jute,3220
81.92368120840807,34.996502476634994,34.89566316602298,25.480002506267507,86.86039724335991,7.392807219214261,176.5636337375161,75.07130168704975,Clay Loam,Jute,3500
62.84063473889316,36.841902340026444,42.95767415842613,23.405135932712298,84.97052186630488,6.497252030767902,185.6867754588188,74.87329292747276,Clay Loam,Jute,4000
99.91906004249428,56.2918628522935,39.908505445548435,26.465238873445468,83.38046028785641,7.493006274821013,176.1509651677092,74.96609956507776,Clay Loam,Jute,4035
84.00182249785378,36.90747297424304,41.77377114354367,25.730814306161818,81.27496051662911,6.647217361341696,169.8175665265605,75.08548146414181,Clay Loam,Jute,4200
90.72525216902469,37.961589203777656,35.775115667122634,26.524928606914177,77.213430825093,7.285728933119463,157.90947301598405,74.99505974413496,Clay Loam,Jute,4200
66.85196047166323,59.84959534287249,38.007007687064096,24.76992862455024,78.45509123588383,7.143879548737434,162.2141594637157,75.21939172452933,Clay Loam,Jute,4250
83.8711465408127,37.91530202715216,43.02084621480822,26.59179715766472,73.82878247856668,7.376287099977421,159.43948323624332,74.9216780704569,Clay Loam,Jute,4350
95.94502052023458,41.079546926252874,40.08712314185931,23.442624190765876,72.0105886917119,6.192164425645261,190.31823333879692,74.97525451865492,Clay Loam,Jute,4900
88.9535021203321,51.955770447519505,45.14850569186932,24.69340177111562,77.07656183138707,7.055632074529153,196.49060234521795,74.88664597095506,Clay Loam,Jute,5075
63.05266544144885,47.006988509761676,35.00156959500148,27.012490435650864,89.02042125510954,7.412093083326377,193.90377579221195,75.04650107525032,Clay Loam,Jute,5900
94.97827225323586,56.98280739632619,40.984897988523244,23.178878359887662,73.6164463849613,6.48672821325155,184.75714379843126,74.98224603574151,Clay Loam,Jute,6100
90.07182388055621,38.90568462767436,42.93486741093333,24.340557049951755,82.27304926362439,6.711737677639981,190.94274533640274,75.12775687107964,Clay Loam,Jute,6100
77.07240852043837,54.93882338259875,42.97190466850326,25.3693775216993,75.85524505051676,6.674844357047474,193.7718316885103,74.91749715527173,Clay Loam,Jute,6400
66.04781112736694,46.8509687746055,36.1600422865292,24.754450121823186,74.33150622872488,6.648798550232052,175.65601521047986,74.94784618826128,Clay Loam,Jute,6715
89.91513735808917,39.01070978380344,36.950372761127724,24.703345279135682,81.79441379538474,6.79295405321911,190.74609400356798,74.86271024185558,Clay Loam,Jute,7000
86.89080670017898,44.16453114903168,42.786173355943895,24.122799738913738,86.70096613575421,6.780327759645542,177.48141997758688,74.78619761367722,Clay Loam,Jute,7360
88.03176685084082,51.918832847906785,38.99193474907021,23.785334267062332,88.0010224976763,6.916320190951941,154.65903227114026,74.87972757105642,Clay Loam,Jute,7500
77.11908653908652,52.030252479629965,40.94017517062828,23.92225510981901,83.37777211136593,6.047044709822677,167.80947571020806,75.12105575166855,Clay Loam,Jute,240
69.9514298139808,41.876832532618096,43.241982781068806,23.090747656672693,76.79812374885796,6.5148246762030455,157.00009932984779,74.95105510399478,Clay Loam,Jute,300
81.95222977553648,40.05380698530301,44.975333198920104,26.028389329692487,81.50824429627099,6.677811157472429,180.03617305451414,75.02459664351811,Clay Loam,Jute,320
71.99924575440623,40.933319947977985,36.020088419594565,26.483506034835177,86.92336220825177,6.045648690393743,153.05296292152357,75.19548972476082,Clay Loam,Jute,370
70.93476896169284,55.864515991560395,36.995402165545464,23.30136507711546,86.19500696968986,6.692406667718884,176.160133526488,75.08772765317408,Clay Loam,Jute,380
60.05146987227029,36.89837637957762,38.89721991875583,26.531060444188242,82.88993685261632,5.965744051061024,161.30128714795208,75.02636092595309,Clay Loam,Jute,400
74.06069868885373,46.169211038723496,44.987066242054645,25.715103978922375,88.44304426054286,6.022613472078805,189.2359169538999,74.98777348087837,Clay Loam,Jute,400
89.17084384267005,40.77076411273757,38.01987340645384,23.035771830270175,74.77249857478515,6.2120392786459435,200.09059610238634,75.0202623696458,Clay Loam,Jute,400
81.15967928309036,39.885201872376314,45.019894424386216,25.751388521603836,80.72906407040499,6.6127605548513415,174.49137352939283,74.99993607120597,Clay Loam,Jute,400
89.00033885641784,40.04109660824272,42.83289177153037,26.4027728902345,72.94303081436436,7.084572016436842,190.05906092952281,75.01175353772015,Clay Loam,Jute,400
69.99216960301216,37.95363754954356,35.17916512171618,24.430398680213756,79.21217568719433,6.958251917088233,164.18553158570487,75.09398560703568,Clay Loam,Jute,450
73.03286711175046,44.98721918889227,37.047511016165814,23.76200096058852,74.61556011742725,6.715162779166782,181.2193452265372,74.84423326527698,Clay Loam,Jute,450
99.05255700076599,56.805904204648634,38.103380440872634,24.803829719838273,82.24773848199673,6.356165688270952,156.3784837968633,74.98047652612036,Clay Loam,Jute,450
69.04205903184258,47.05717547105133,40.02472456110582,25.22105461297418,76.12266633951091,6.032060814251873,183.77772733318284,74.91562456228685,Clay Loam,Jute,460
76.05804722838275,56.04763322676626,39.03135537302729,24.314537967660065,90.04386834295458,6.543765943331126,196.98442463588276,74.81245072486121,Clay Loam,Jute,470
100.00109710262674,57.93402891234567,41.111384327448576,23.391523800601536,87.83838915478913,6.787399943533394,160.64950672227366,75.14360784973711,Clay Loam,Jute,475
74.94082106641095,40.87150641742965,34.924667855210544,24.881024312319074,78.6742833284644,6.948102866259596,166.52709110508815,74.94621106874608,Clay Loam,Jute,490
62.91952672469826,40.998228781265865,45.02058954585763,25.367365643496328,87.02945240076805,7.183840085709812,196.62307199339085,75.04351124791631,Clay Loam,Jute,500
89.0446791190328,52.88316106741322,44.05681773948373,24.931189585874602,71.84806836243226,7.2313578906556835,150.45944861887918,74.93778246132833,Clay Loam,Jute,500
84.99028558093433,52.910297323948924,38.0053782714706,24.982745582508915,73.85735346499739,6.670843583606892,153.8006086239389,74.94065477414388,Clay Loam,Jute,500
89.06598687561538,51.89230987779793,42.08275791590584,23.180092879838867,81.42542534016566,6.3023388239607705,196.6151546732183,74.91964815028567,Clay Loam,Jute,500
90.05767370876217,59.13608799247305,35.14814022338626,24.048293035138517,89.8045984698226,7.048321679818316,175.30346392595777,75.12225661852592,Clay Loam,Jute,500
86.11418991207903,38.801862330581265,43.03516397022621,26.04493696999914,71.33761424714494,6.547569273237833,193.06531088845398,74.93990524010661,Clay Loam,Jute,500
71.03941315228496,51.895371924686344,43.1417402337337,26.621952189229265,74.08446993757055,6.670836747779638,180.110555948168,74.91038724277418,Clay Loam,Jute,500
60.93210356510827,41.021181935903364,44.04959360334758,24.08142918660716,82.10417080259106,6.6493821536699125,159.97984933897524,74.99439275478123,Clay Loam,Jute,550
61.02508022234932,41.10586366555089,35.055054117092446,24.923191683418377,79.51914120495636,6.768501463174929,195.8936817272935,75.19513815915188,Clay Loam,Jute,550
64.92584827636556,38.99661860288734,44.98350558917587,23.70896865257324,70.85446444901784,6.631167876279937,184.46797804184845,74.99003921362687,Clay Loam,Jute,600
90.02277900770983,48.0401008844625,44.93288883650055,24.17855942367611,71.37824540165258,6.591224232768927,153.72620799171477,74.92033431611952,Clay Loam,Jute,600
66.92468964198297,45.99817928344055,43.9551240503931,26.878338671062682,78.16104580875589,7.069221018567794,153.85289597738057,74.91955341355579,Clay Loam,Jute,600
78.11328918238755,46.06524547971069,41.929111961589506,23.258920809314407,78.37669060037494,7.104822095650466,155.31756020889543,74.98471517350498,Clay Loam,Jute,660
74.10513128938183,49.04466524295575,38.099020097564065,23.423059770139147,71.66283118972224,7.442900624238051,164.65349886395455,75.1496041688469,Clay Loam,Jute,700
82.0925868931349,35.065642964610504,44.15509421062047,26.90766953665247,78.25914640123209,6.208011061881508,169.7397751926272,75.23204622443629,Clay Loam,Jute,700
79.78520250439381,45.04986638205727,41.90474309954086,23.13593831351489,74.99798366687975,7.487842584405643,151.9273525628714,75.02298774328473,Clay Loam,Jute,700
68.95196750034282,56.92918011784151,34.97561001514823,24.287625623175973,78.3754986663318,6.143481673612434,186.23792628197074,74.91985479472936,Clay Loam,Jute,700
71.9277285083785,51.129684267925285,39.94041035448798,23.261212784143858,74.15947380386355,7.347171841789319,199.47618061207098,74.97715770232624,Clay Loam,Jute,700
88.8398584322013,56.94779660444975,42.898933941269405,27.10887653119732,73.23400410806946,6.985103034969963,177.18846791582678,75.14144863300046,Clay Loam,Jute,700
65.93854801641794,57.92382688667873,34.990080824878426,23.55180320499496,79.3678223547377,7.3130780921598015,185.12254479708164,74.72129787360228,Clay Loam,Jute,700
71.93974422295027,41.97819844888781,43.020188188501756,26.70237489632251,80.79029128515215,6.235088400420592,181.18749873610471,75.03205388160536,Clay Loam,Jute,750
74.99332279151302,35.89772016760518,44.04864211407468,23.286920760411753,74.31852234844685,6.542539344803813,153.85637852331828,74.99976716156262,Clay Loam,Jute,750
94.06108010634075,36.896177659295155,40.82128452552152,24.58118833984598,87.08665487699811,6.425246844402105,179.20580716609058,75.03116207230029,Clay Loam,Jute,785
89.72939844602193,39.857161072190074,38.935933365588305,25.797285480886167,81.75581293287797,6.68859421878684,191.97492377363898,74.97751877177681,Clay Loam,Jute,800
83.96810909401725,55.11791716547933,38.01455475719405,26.983319971018958,79.9197951871982,6.841618446464124,173.18276296278697,75.23091229114426,Clay Loam,Jute,800
75.96553302925868,53.93848888931437,44.95400188813004,24.272031605163953,77.58717928152558,6.227674714297546,185.09554998801923,74.94513894588748,Clay Loam,Jute,800
61.8217135882336,48.94308524896952,37.043595835545126,24.392229258797006,82.72354217597454,7.436085200580734,166.1017835816436,75.07128068764898,Clay Loam,Jute,800
75.1214852597658,56.05300410941284,44.07429703662888,25.392759886845003,73.80106504144379,6.1895516871676834,168.0797245784248,74.82876222152942,Clay Loam,Jute,815
97.89727014959657,43.160758836741905,34.888755724800184,25.478986890541062,76.46085617053058,7.271913168323838,188.6098301021356,74.94018153847979,Clay Loam,Jute,850
77.08975408020633,50.95306412314834,43.904751289104794,23.34651912199197,82.7877724778983,7.208679615860247,166.22878873661125,75.06319275454366,Clay Loam,Jute,885
81.86291063392117,45.95845344897407,41.09550059892851,23.365208950429054,79.79220656138041,6.4912203993688085,187.1279229336733,74.9222153829323,Clay Loam,Jute,900
88.92309848024918,46.97683138480512,37.87197267573455,25.52499236775403,72.260484433658,6.0567028499131235,151.98579392218628,75.11903154306746,Clay Loam,Jute,950
73.01337484784871,42.98131593226115,41.93152994936186,26.569541374148972,77.96357920066629,6.1720454306544585,154.86229851203484,75.05541580275852,Clay Loam,Jute,975
74.09379512600859,40.10990262270525,39.89435592546259,25.153732487739962,83.16596350761054,6.3376584000851235,169.24590668171044,75.02461122439816,Clay Loam,Jute,1000
60.10443967750187,54.948427889419925,39.87445190879964,24.98567906712271,88.8755651010675,7.0380542045503365,151.58649409992196,75.07054892558206,Clay Loam,Jute,1000
70.17169611124939,42.9876160674703,39.89153218846619,24.242413297833902,88.81082534136002,6.218295368610769,169.17652793661344,75.04870093288191,Clay Loam,Jute,1100
93.03416177781328,43.15026971262659,37.80821515561696,23.505191141884787,86.12929224794948,6.96817493234989,150.19767127907812,74.8155965624313,Clay Loam,Jute,1100
91.01710598900547,41.038907642821556,36.843300366709265,24.449990836934415,83.24018570862528,6.117809830291455,192.21391421322502,75.0455000304834,Clay Loam,Jute,1150
61.87813816088611,58.9669148169323,41.05193185795547,24.30200038046686,74.81652607674701,7.205578698993029,192.40987385503053,75.013119393681,Clay Loam,Jute,1150
71.92836851177576,40.96662606960279,36.11870008423392,24.03439340646813,80.48067076999708,6.135854489401826,176.8856759878661,74.78149428719925,Clay Loam,Jute,1150
81.08796607166482,56.01688566279695,35.88562812569874,23.412856102401282,72.61837015308984,7.194782289491713,174.7044985318008,75.03390993770554,Clay Loam,Jute,1200
85.87735202204466,39.94195881769229,39.07831584834164,25.5649466194209,88.18567148308921,6.301442541476256,175.64295869244546,74.96636261464798,Clay Loam,Jute,1250
66.9620888512845,55.00803273236677,43.93657585481645,26.170455553540215,74.91845566197982,7.217301262972855,182.21842719717552,74.79363438369182,Clay Loam,Jute,1300
79.05943535271746,44.96811486576748,43.1337315160439,25.832729426898258,79.15449932109064,7.019122139411509,187.39218699294233,74.97883363191008,Clay Loam,Jute,1350
89.0395408812414,58.01748062917268,34.85954514125853,24.019616463057563,82.0676525501212,6.00985459619668,167.04735721567982,74.90616683853659,Clay Loam,Jute,1350
99.9248800638038,35.1198423051243,35.96648725762966,25.483133924883067,71.90098221738337,6.40686909928117,190.49651638026165,74.92669999335305,Clay Loam,Jute,1400
75.91654450529127,43.94465087454714,45.161032835467395,25.41262846961943,84.34017564770976,6.742194219446671,168.83756578392,75.07333741871972,Clay Loam,Jute,1550
62.151588144345205,55.95366178961342,34.995749889208284,25.926556957257812,81.57662777557813,6.19726880522108,163.23614728073173,74.99343363894742,Clay Loam,Jute,1650
80.07282577586079,52.04808014643765,39.04638747672545,26.28108675963938,76.8501639440406,7.100455087162221,197.25778261373162,74.9445303169983,Clay Loam,Jute,1700
60.077509656218986,58.09025283874519,37.057641027880386,25.921880569385873,79.10621570066306,6.063380283940971,171.57469425558418,75.07286055204273,Clay Loam,Jute,1700
80.06174167672063,42.975463417637165,42.91060887120303,23.93898317008833,74.37998318275092,6.048447501691378,172.5563790000122,75.01363486610536,Clay Loam,Jute,1700
78.0579366961726,49.9546732980203,43.034163381770014,24.968938611770664,85.51424837141774,6.373382456802049,159.5597595241192,75.04309984852752,Clay Loam,Jute,1750
87.10540549141064,48.03859694665818,38.07057040123355,23.71638380703229,80.9098657760635,7.1003036399995905,190.1862457375698,74.84120654338284,Clay Loam,Jute,1750
84.16380775240859,39.89816108371641,42.89544933932542,24.875956218355494,88.36224552277886,7.199109694419084,169.37606205273056,75.03092815431432,Clay Loam,Jute,1800
76.99250500466839,47.954409339459126,36.09813359867553,26.104974283251096,84.02467894902048,7.3729878182186255,154.6820074704291,75.10023571602123,Clay Loam,Jute,1800
59.924020727415716,54.93597887282596,35.99216615249866,26.245061113051943,80.57667593941846,7.2032526811978235,150.54224832345227,74.83060685593104,Clay Loam,Jute,1810
66.96320405688189,43.142191006364015,38.01786048458775,25.086081741832665,70.74764713818595,7.229296420541072,195.82538373098794,75.08879550950063,Clay Loam,Jute,1900
88.08809117682958,50.09849219818841,39.987786655085856,25.687459410679406,79.85292794920032,7.073984839055444,182.24817736306287,74.97079957037685,Clay Loam,Jute,1910
80.96656602504774,36.143630163323984,37.993378674899006,23.674577760845004,88.09427509044062,6.47235815307925,150.3771827589904,74.9961052116655,Clay Loam,Jute,2050
82.08537598540059,47.93317075114271,35.95101585622537,25.783342964726888,81.7853927310938,6.212162697066385,192.95084812372926,74.88715462224334,Clay Loam,Jute,2240
89.88328736579257,50.07060586263501,44.126118902420785,26.942544960768217,73.65385375560021,6.143547186619148,171.58358955791246,74.84474403522529,Clay Loam,Jute,2500
64.07673324430456,52.97345183700645,37.894655339602416,26.39718872388509,78.56121449156474,6.756930362999543,183.45225461971904,75.00943699568293,Clay Loam,Jute,2650
70.87677367907712,53.99044575902389,35.0398741701662,26.590735977973186,70.95408338688391,7.465559570547523,199.27061087057538,75.00816567993583,Clay Loam,Jute,2650
64.83673157535307,54.00916084297819,38.866270725880156,23.799779845389466,71.18259469398573,7.181277460893278,160.00177203315735,74.79813061101791,Clay Loam,Jute,2850
67.06363017957494,40.92634442564795,39.859384001191536,25.90818226643005,87.70112987119148,7.350886523993837,152.61445202785632,74.85001514216101,Clay Loam,Jute,3050
84.06235432361466,39.817618209474126,42.03166258669118,26.21399689445329,73.42036435866063,6.776132874765622,186.7496955446076,74.83494635417728,Clay Loam,Jute,3220
81.92368120840807,34.996502476634994,34.89566316602298,25.480002506267507,86.86039724335991,7.392807219214261,176.5636337375161,75.07130168704975,Clay Loam,Jute,3500
62.84063473889316,36.841902340026444,42.95767415842613,23.405135932712298,84.97052186630488,6.497252030767902,185.6867754588188,74.87329292747276,Clay Loam,Jute,4000
99.91906004249428,56.2918628522935,39.908505445548435,26.465238873445468,83.38046028785641,7.493006274821013,176.1509651677092,74.96609956507776,Clay Loam,Jute,4035
84.00182249785378,36.90747297424304,41.77377114354367,25.730814306161818,81.27496051662911,6.647217361341696,169.8175665265605,75.08548146414181,Clay Loam,Jute,4200
90.72525216902469,37.961589203777656,35.775115667122634,26.524928606914177,77.213430825093,7.285728933119463,157.90947301598405,74.99505974413496,Clay Loam,Jute,4200
66.85196047166323,59.84959534287249,38.007007687064096,24.76992862455024,78.45509123588383,7.143879548737434,162.2141594637157,75.21939172452933,Clay Loam,Jute,4250
83.8711465408127,37.91530202715216,43.02084621480822,26.59179715766472,73.82878247856668,7.376287099977421,159.43948323624332,74.9216780704569,Clay Loam,Jute,4350
95.94502052023458,41.079546926252874,40.08712314185931,23.442624190765876,72.0105886917119,6.192164425645261,190.31823333879692,74.97525451865492,Clay Loam,Jute,4900
88.9535021203321,51.955770447519505,45.14850569186932,24.69340177111562,77.07656183138707,7.055632074529153,196.49060234521795,74.88664597095506,Clay Loam,Jute,5075
63.05266544144885,47.006988509761676,35.00156959500148,27.012490435650864,89.02042125510954,7.412093083326377,193.90377579221195,75.04650107525032,Clay Loam,Jute,5900
94.97827225323586,56.98280739632619,40.984897988523244,23.178878359887662,73.6164463849613,6.48672821325155,184.75714379843126,74.98224603574151,Clay Loam,Jute,6100
90.07182388055621,38.90568462767436,42.93486741093333,24.340557049951755,82.27304926362439,6.711737677639981,190.94274533640274,75.12775687107964,Clay Loam,Jute,6100
77.07240852043837,54.93882338259875,42.97190466850326,25.3693775216993,75.85524505051676,6.674844357047474,193.7718316885103,74.91749715527173,Clay Loam,Jute,6400
66.04781112736694,46.8509687746055,36.1600422865292,24.754450121823186,74.33150622872488,6.648798550232052,175.65601521047986,74.94784618826128,Clay Loam,Jute,6715
89.91513735808917,39.01070978380344,36.950372761127724,24.703345279135682,81.79441379538474,6.79295405321911,190.74609400356798,74.86271024185558,Clay Loam,Jute,7000
86.89080670017898,44.16453114903168,42.786173355943895,24.122799738913738,86.70096613575421,6.780327759645542,177.48141997758688,74.78619761367722,Clay Loam,Jute,7360
88.03176685084082,51.918832847906785,38.99193474907021,23.785334267062332,88.0010224976763,6.916320190951941,154.65903227114026,74.87972757105642,Clay Loam,Jute,7500
17.0,134.0,204.0,39.04071989,80.18393287,6.499604931,73.88467027,82.93,Loamy ,Grapes,120
31.0,144.0,202.0,11.02105378,80.55557235,5.870600622,68.23963161,82.93,Loamy ,Grapes,320
38.0,132.0,197.0,20.42094753,81.54185044,5.931101816,66.93065667,82.93,Loamy ,Grapes,350
13.0,144.0,204.0,30.7280404,82.42614055,6.092241627,68.38135469,82.93,Loamy ,Grapes,400
36.0,133.0,198.0,25.51939719,83.98351748,6.2286454,69.17281221,82.93,Loamy ,Grapes,400
6.0,123.0,203.0,12.7567962,81.62497448,6.130310493,66.77844567,82.93,Loamy ,Grapes,520
39.0,145.0,201.0,36.73126647,80.58931938,5.775600435,72.24230804,82.93,Loamy ,Grapes,600
24.0,130.0,195.0,29.99677232,81.54156612,6.112305667,67.12534492,82.93,Loamy ,Grapes,700
11.0,122.0,195.0,12.14190714,83.56812483,5.647202395,69.63122027,82.93,Loamy ,Grapes,700
11.0,132.0,197.0,15.99050693,81.23966573,5.734317007,74.40198861,82.93,Loamy ,Grapes,700
